Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=034b9e008ef26aea,Businss Analyst,eBay Inc. 3.9 서울,,proficiency with statistical analysis tools... SAS/R/ Python is a plus. · Effective team player and works well within...
https://kr.indeed.com/viewjob?jk=d6c27e2108eafb61,Jr. Backend Developer,Delivery Tech Hero 서울,,"어로 코리아는 국내 최대의 Python 개발 조직으로, 나아가 최고의 개발 조직이 되기 위해 노력합니다. Python 으로 server systems... 다져온 우리의 Python 개발 경험은 새로이 Python 세계에 들어오고..."
https://kr.indeed.com/viewjob?jk=887fc6ea7b3bee6d,리서치 RA(Research Assistant),하이투자증권 서울 영등포구,,"금융투자분석사 등 금융자격증 소지자 • 엑셀 등 컴퓨터 활용능력 우수자 • 전략/ 퀀트는 VBA, Python 활용능력 우수자 우대 접수기간 및 접수방법 접수기간 : 2020년 12월 28일 (월) 09:00 ~ 2021년..."
https://kr.indeed.com/viewjob?jk=ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
https://kr.indeed.com/viewjob?jk=8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트 서울 종로구,,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
https://kr.indeed.com/viewjob?jk=914ac3d9f813b8db,[상시 ] Data Scientist (대리급/과-차장급/정규직),라이나생명보험 서울 종로구,,"이상 3년 이상의 R, SQL, Python 등 프로그래밍 언어 활용 경험... 바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=ab8b221932fe27ef,[개발]E-Commerce 데이터 엔지니어/NLP개발자(정규직),위메프 2.8 대한민국,,개발 경력 3년 이상 - 분산파일 시스템 Hadoop 및 Spark 경험이 있는 분 - Java 및 Python 개발 능력을 보유한 분(중급 이상) - Hadoop Ecosysterm 운영 및 유지보수 경험이 있는 분...
https://kr.indeed.com/viewjob?jk=924aed125197cbee,반도체 디자인 검증 엔지니어,10년 연혁의 팹리스기업 서울 강남구,,"버깅 능력 - 디지털 회로 설계에 대한 지식 - 객체지향 프로그래밍(OOP)에 대한 이해 - C/C++, python, perl, tcl등 프로그래밍 언어에 대한 이해 • 참고사항 - 근무시간 : 주5일, 업무시간 flex..."
https://kr.indeed.com/viewjob?jk=c61242aebac1602b,데이터분석 솔루션 개발자 (python),비아이매트릭스 서울 강남구,,- 개발 경력 5년 이상 경력자 - python 능숙자 - java 가능자... 루션 개발자 ( python) 채용 모집부문 및 자격요건 모집분야 담당업무 자격요건 및 우대사항 데이터분석 솔루션 개발자 ( python) 채용 - 당사...
https://kr.indeed.com/viewjob?jk=6eb0aa717950d771,빅데이터 및 AI 분석/개발 경력사원,GS ITM 서울 종로구,,"빅데이터 처리/분석 관련 Public Cloud 기술 보유자 (AWS, GCP, Azure 등) - Python 개발 유경험자(Numpy, Pandas, scipty, matplotlib 등의 lib 사용가능) - 분석 모델..."
https://kr.indeed.com/viewjob?jk=52f8fb3f7e662c5d,[카카오커머스] 기술직군,카카오커머스 성남 분당구,,"Keras, Pytorch 등) - Python을 활용한 머신러닝/딥러닝... 이상 사용 경험이 있으신 분 - 프로그램 개발(Java, Scala, Python 등) 중급 이상 기술 보유하신 분 - 대용량 데이터에 대한 실시간..."
https://kr.indeed.com/viewjob?jk=550924e5eae67f0f,[인프라보호팀]보안 취약점 분석 및 조치 담당자,심플렉스 서울 동작구,,"OS(Linux, Windows) 취약점 분석 경험 - OS(Linux, Windows) 이벤트 이해 및 관제 경험 - php, python 등 언어 개발 능력 우대요건 - 호스팅 업체 근무 경력 - 장애인 및 보훈대상자"
https://kr.indeed.com/viewjob?jk=c3ea33eb7ad24308,Microsoft Azure Cloud Solution Architect,Success Korea 서울 논현동,,"포함 운영 및 구축 경험 경험자 우대 - 네트워크, 서버, 개발언어( Python,Java) 등 다양한 인프라 및 개발 환경 이해하고 있는 자 [전형... 네트워크, 서버, 개발언어( Python,Java) 등 다양한 인프라 및..."
https://kr.indeed.com/viewjob?jk=d489908adc2560c8,네트워크 장비 QA 엔지니어,Success Korea 성남 판교역,,Segment Routing 에 대한 경험이 있으면 선호됨 - Python 프로그래밍이 가능하면 선호됨 - 테스트 플랜 및 테스트 수행이 가능해야... 대한 경험이 있으면 선호됨 - Python 프로그래밍이 가능하면 선호됨...
https://kr.indeed.com/viewjob?jk=5f9f2df6b4e3ba4f,PostgreSQL Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
https://kr.indeed.com/viewjob?jk=5620b1845a6fad85,Microsoft 기술지원(Azure),Success Korea 서울 논현동,,"자격요건] - AWS기반 Serverless 개발 경험자 - Java, Python, Node.js등 백앤드 서버 개발 유 경험자 - System 및... 개발 경험자 - Java, Python, Node.js등 백앤드 서버 개발..."
https://kr.indeed.com/viewjob?jk=75a1f925e5637e4d,Full Stack Senior 개발자,Success Korea 서울 강남구,,"반적인 부분에 대해 구축이 가능하신 분 - Java, Ruby, Python등의 개발언어에 능숙하신 분 - HTML5, CSS3, Javascript... 능하신 분 - Java, Ruby, Python등의 개발언어에 능숙하신 분..."
https://kr.indeed.com/viewjob?jk=449c79ff66c3925c,Sydney Based Cloud Support Engineer,Success Korea 대한민국,,MySQL/PostgresSQL/MSSQL/Oracle 관련 경험 · Python/Java/Shell/Perl/Ruby/PHP 등 개발/스크립트 언어... Oracle 관련 경험 · Python/Java/Shell/Perl...
https://kr.indeed.com/viewjob?jk=358bc3e678feaab7,DevOps Developer(Cloud),Success Korea 서울 논현동,,"개발 경험 5년 이상 - .Net, Java, PHP, Node.js, Python, REST API 관련 이해도가 높은 자 - Cloud Web... Java, PHP, Node.js, Python, REST API 관련..."
https://kr.indeed.com/viewjob?jk=29f023eff21a6f01,Cloud Infra Platform Architect (10년 이상),Success Korea 대한민국,,"험자 - IaC, CI/CD 관련 업무 경험자 ( Terraform, Ansible 등 ) - Java, Python, Go 중 한가지 언어를 능숙하게 사용 - Public/Private Cloud Architect 유 경험..."
https://kr.indeed.com/viewjob?jk=989584aa51f96aa1,SW개발(3명),Success Korea 서울 삼성동,,"++, C # 중 하나의 개발언어 능숙자 - Javascript, Python, PHP, Ruby, Perl, Delphi중 하나도 가능한 분 우대... 능숙자 - Javascript, Python, PHP, Ruby, Perl..."
https://kr.indeed.com/viewjob?jk=7b314f7d2a99c2ea,지스트 블록체인인터넷경제연구센터 계약직(박사급 연구원),광주과학기술원 광주 북구,,"기획 블록체인 연구·개발·하드포크 1) 박사 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 1명 시간제 (주20시간) (월-목, am10-pm4) 우대사항..."
https://kr.indeed.com/viewjob?jk=e51c8736967894d3,TEST IT,Success Korea 인천 부평구,,"전문기업 업무내용/자격요건 자격요건 - 전산 관련 학과 전공하신 분 - C/C++/C#, JAVA, Python, Unix/Linux, MSSQL 경력있으신 분 - 오픈소스 활용, 빅데이터 플랫폼 구축 및 운영 경험있..."
https://kr.indeed.com/viewjob?jk=bf0a24270bcbe297,"FinTech 보안, Abusing 분석 및 대응",Success Korea 성남 분당구,,"Kibana등을 이용한 데이터 분석 경험이 있으신분 - Java, Python 중급 이상의 개발 능력이 있으신 분 (이것도 어느정도 수준인지에 대해서... 경험이 있으신분 - Java, Python 중급 이상의 개발 능력이 있으신..."
https://kr.indeed.com/viewjob?jk=71ecd14b3431ac40,Cloud Platfrorm 개발 및 운영,Success Korea 성남 분당구,,"격요건] -OpenStack 에 대한 지식 및 경험이 풍부하신 분 - Python, Perl, PHP, Java 중 개발 경험이 있으신 분 -Linux... 지식 및 경험이 풍부하신 분 - Python, Perl, PHP, Java..."
https://kr.indeed.com/viewjob?jk=e96c0409b4d2b8b5,전산실 MIS 개발 운영 담당자 채용,Success Korea 성남 판교역,,"웹 어플리케이션 개발 역량 - Spring 3x 이상 사용 가능 - Python 개발 가능 (django framework 사용 가능, 전반적인... 3x 이상 사용 가능 - Python 개발 가능 (django..."
https://kr.indeed.com/viewjob?jk=806b07d4b07e4c47,SW Architect,Success Korea 서울 신논현역,,"자격요건] - C#, JAVA, Python 등 OOP(Object... 임원면접 [제출서류] 국문이력서 자격요건 - C#, JAVA, Python 등 OOP(Object Oriented Programming) 언어..."
https://kr.indeed.com/viewjob?jk=b6d4e5352f92aab9,Senior Business Analysis (CRM Targeting),Coupang 3.0 서울,,"practice Experience using a programming language (R, SAS, Python, Java, etc... automation, job scheduling, and statistical..."
https://kr.indeed.com/viewjob?jk=385f70c5ce9c86ff,Infra Platform QA,Success Korea 성남 분당구,,"사용 경험 - 자동화 툴을 이용한 테스트 코드 작성 경험자 - Python, Java 등 개발 언어 사용 경험자 [전형절차] 서류전형 - 과제전형... 테스트 코드 작성 경험자 - Python, Java 등 개발 언어 사용..."
https://kr.indeed.com/viewjob?jk=6373005ce9ee17b0,cloud/saas개발,Success Korea 서울,,"발업무 경력 3년이상 -Node.js(java-script), SpringBoot(Java), Django( Python) 실무 경험 1년 이상 (최소 1개 이상) -RDB(Oracle, MySQL, Postgres 1개 이상..."
https://kr.indeed.com/viewjob?jk=4c167ff6985f5c97,RF Test SW Engineer,Success Korea 인천 송도동,,"자동화 업무 경험 우대 - Python, C++ 중 1개 언어 이상 능력... development - Working knowledge of Python or C++ Preferred qualifications..."
https://kr.indeed.com/viewjob?jk=55bb3ada5aa1efe3,JAVA 경력 정규직,밀라노상인 서울 금천구,,"집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] ㆍJAVA, PYTHON 개발 신입/경력 (중급 이상) 1. 기본적인 서버 및 데이터 관리 2... 수자 관련 자격증 보유자 JAVA, PYTHON 둘 중 하나라도 중급 이상..."
https://kr.indeed.com/viewjob?jk=18848cd6c6f44fbe,S/W Engineering Efficiency,Success Korea 성남 분당구,,"학위 또는 이와 동등한 수준의 실무 경험 - Java, C/C++, Python, Go, Haskell과 같은 프로그래밍 언어를 이용한 1년 이상의... 뜨릴 수 있는 분 - Java, Python, Go, Haskell와 같은..."
https://kr.indeed.com/viewjob?jk=5f9f2df6b4e3ba4f,PostgreSQL Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
https://kr.indeed.com/viewjob?jk=9a9e91ae6092ed2d,Developers,Coinplug 경기도 성남,,"development and operation Experience using Java / Node.js / Go / Python, etc. Ability to utilize Databases including RDB..."
https://kr.indeed.com/viewjob?jk=8327679eecb720a4,2020년 개발자,NHN TOAST 4.4 성남 판교역,,"Network, Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) [QA Engineer 경력] Job Description 자격요건 우대사항 - 클라우..."
https://kr.indeed.com/viewjob?jk=1b62babbbf2d717a,경험최적화 - 데이터 사이언티스트/분석가,Nexon 성남 분당구,,피처 탐색 등) - 게임 내 행동 패턴 로그 분석과 패턴 식별 및 이를 통한 서비스 개선 지원자격 - Python을 사용한 데이터 분석 및 모델 개발 경험 - 머신러닝 라이브러리 활용 경험 - 셀프 모티베이션과 원활한...
https://kr.indeed.com/viewjob?jk=fb6bafb5ae960c4e,Security Engineer (보안 엔지니어),Toss 서울 강남구,,"시스템 구축 및 운영 경험이 있는 분 - SIEM 운영, 로그 분석 및 대응 자동화 경험이 있는 분 - Python, Java 또는 C 계열 프로그래밍에 대한 높은 이해 또는 개발 경험이 있는 분 # 우대 사항 - CISSP..."
https://kr.indeed.com/viewjob?jk=63dad95e48939725,유통이커머스대기업] 데이터분석가 대리~차장급 2명,에이치알니즈 서울,,"경력4년 이상 -통계분석과 Machine Learning알고리즘에 대한 기본지식 보유 -SQL, SAS,R, Python 중2개 이상의 분석도구에 대한 기본 이해 -현상에 대한 문제인식과 적극적인 문제해결의지 -통계적 수치에..."
https://kr.indeed.com/viewjob?jk=ab38178e6071aa0f,"Engr, Apps Dev 2",KLA-Tencor 대한민국,,"working effectively with different cultures. Matlab/ Python experience is a plus. We offer a competitive, family friendly..."
https://kr.indeed.com/viewjob?jk=2060288a225857d3,Field Application Engineer,ASML 대한민국,,flexible - Middlelevel knowledge of Linux/Unix OS - Preferredto have high-level programming skill for Python language.
https://kr.indeed.com/viewjob?jk=016fc05f9c04e68a,[카카오페이지] 정산 개발자,카카오페이지 성남 분당구,,"분 - 백엔드 : Python, Django 인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>시스템엔지니어|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=9d62f27de92aaed5,네트워크 운영 경력사원 채용,한화그룹 4.2 서울,,"분 [우대요건] Cisco, Linux 관련 자격증 소지하신 분 네트워크 자동화 개발 경험 보유하신 분( Python, Ansible 등) 0명 경기도 죽전 '1:1 문의하기' 등록 응시 자격 해외 여행에 결격사유가 없으신..."
https://kr.indeed.com/viewjob?jk=ceb8243bc8ae3c35,[데이터 플랫폼]데이터 엔지니어 (전문연구요원 가능),버즈니 서울,,및 유지보수 이런 분을 찾습니다 관련 업무 경력 최소 3년 이상 있으신 분 (전문연구요원의 경우 경력 무관) Python 및 기반 데이터 플랫폼 개발 경험이 있으신 분 Docker(Contatiner) 기반 시스템 환경 구축...
https://kr.indeed.com/viewjob?jk=b574f1454ae36aab,Cross Border Ecommerce - Business Intell...,Shopee 서울,,business analyst related roles Proficient in SQL and Python Strong analytical skill and sensitivity to data Strong oral...
https://kr.indeed.com/viewjob?jk=cc655f01166e576d,[연말인기과정] 자바·파이썬 개발자 양성 참여자 / 4차산업유망분야·취업...,한국직업전문학교 서울 구로구,,로젝트 제작 12월 9일 파이썬( Python)활용 디지털컨버전스 SW개발자... 웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷...
https://kr.indeed.com/viewjob?jk=4f6ba5666fcef83e,"[DRX] 팀장급 영상담당자, 브랜드 마케터, SNS 담당자, 이스포츠...",디알엑스 서울 구로구,,"방안 수립 ㆍ데이터 모델/알고리즘 설계, 개발 및 정리 필수사항 ㆍ데이터 분석 관련 경력 2년 이상 ㆍR, Python, SQL, Excel 등을 이용한 프로그램 개발 능력자 ㆍ기계 학습 모델 실무 또는 프로젝트 경험 1년..."
https://kr.indeed.com/viewjob?jk=7cca723d316495aa,Application Engineer South Korea (Physic...,Zurich Instruments 서울 +2 지역,,"Korean * experience in programming languages LabVIEW, MATLAB, Python or C is a plus * availability to travel, around 25..."
